---

$ .venv/bin/python -c "
import csv
import re

valid_pattern = re.compile(r'^[0-9]{6}/[0-9]{3}\$')

with open('entust/eksponaat.csv', 'r', encoding='utf-8') as f:
    reader = csv.reader(f)
    next(reader)  # Skip header
    count = 0
    for row in reader:
        entu_id = row[0] if len(row) > 0 else ''
        code = row[5] if len(row) > 5 else ''
        
        # Catch both missing and invalid codes
        if not code or not valid_pattern.match(code):
            count += 1
            status = 'MISSING' if not code else 'INVALID'
            print(f'{count},{entu_id},{code},{status}')
" > vigaseid_koode.csv

---

829,52964e4bbdf9203d66ccfaf9,f000238/001,INVALID
830,52964e4bbdf9203d66ccfafa,f000238/002,INVALID
831,52964e4bbdf9203d66ccfafb,f000238/003,INVALID
832,52964e4bbdf9203d66ccfafc,f000238/004,INVALID
833,52964e4bbdf9203d66cd077e,f000002/000,INVALID
834,52964e4bbdf9203d66cd137d,f000003/002,INVALID
835,52964e4bbdf9203d66cd137e,f000003/003,INVALID
836,52964e4bbdf9203d66cd137f,f000003/004,INVALID
837,52964e4bbdf9203d66cd1380,f000004/001,INVALID
838,52964e4bbdf9203d66cd1381,f000004/002,INVALID
839,52964e4bbdf9203d66cd1382,f000004/003,INVALID
840,52964e4bbdf9203d66cd1383,f000004/004,INVALID
841,52964e4bbdf9203d66cd1384,f000004/005,INVALID
842,52964e4bbdf9203d66cd1385,f000004/006,INVALID
843,52964e4bbdf9203d66cd1386,f000005/001,INVALID
844,52964e4bbdf9203d66cd1387,f000005/002,INVALID
845,52964e4bbdf9203d66cd1388,f000005/003,INVALID
846,52964e4bbdf9203d66cd1389,f000005/004,INVALID
847,52964e4bbdf9203d66cd138a,f000005/005,INVALID
848,52964e4bbdf9203d66cd138b,f000005/006,INVALID
849,52964e4bbdf9203d66cd138c,f000005/007,INVALID
850,52964e4bbdf9203d66cd138d,f000005/008,INVALID
851,52964e4bbdf9203d66cd138e,f000006/001,INVALID
852,52964e4bbdf9203d66cd138f,f000006/002,INVALID
853,52964e4bbdf9203d66cd1390,f000006/003,INVALID
854,52964e4bbdf9203d66cd1391,f000006/004,INVALID
855,52964e4bbdf9203d66cd1392,f000006/005,INVALID
856,52964e4bbdf9203d66cd1393,f000006/006,INVALID
857,52964e4bbdf9203d66cd1394,f000006/007,INVALID
858,52964e4bbdf9203d66cd1395,f000013/000,INVALID
859,52964e4bbdf9203d66cd1396,f000113/013,INVALID
860,52964e4bbdf9203d66cd1397,f000113/014,INVALID
861,52964e4bbdf9203d66cd1398,f000113/015,INVALID
862,52964e4bbdf9203d66cd1399,f000113/016,INVALID
863,52964e4bbdf9203d66cd139a,f000113/017,INVALID
864,52964e4bbdf9203d66cd139b,f000113/018,INVALID
865,52964e4bbdf9203d66cd139c,f000113/020,INVALID
866,52964e4bbdf9203d66cd139d,f000113/021,INVALID
867,52964e4bbdf9203d66cd139e,f000113/022,INVALID
868,52964e4bbdf9203d66cd139f,f000113/023,INVALID
869,52964e4bbdf9203d66cd13a0,f000113/024,INVALID
870,52964e4bbdf9203d66cd13a1,f000113/025,INVALID
871,52964e4bbdf9203d66cd13a2,f000113/026,INVALID
872,52964e4bbdf9203d66cd13a3,f000113/028,INVALID
873,52964e4bbdf9203d66cd13a4,f000113/029,INVALID
874,52964e4bbdf9203d66cd13a5,f000113/030,INVALID
875,52964e4bbdf9203d66cd13a6,f000113/031,INVALID
876,52964e4bbdf9203d66cd13a7,f000113/032,INVALID
877,52964e4bbdf9203d66cd13a8,f000113/033,INVALID
878,52964e4bbdf9203d66cd13a9,f000113/034,INVALID
879,52964e4bbdf9203d66cd13aa,f000113/035,INVALID
880,52964e4bbdf9203d66cd13ab,f000113/036,INVALID
881,52964e4bbdf9203d66cd13ac,f000113/037,INVALID
882,52964e4bbdf9203d66cd13ad,f000113/038,INVALID
883,52964e4bbdf9203d66cd13ae,f000113/039,INVALID
884,52964e4bbdf9203d66cd13af,f000113/040,INVALID
885,52964e4bbdf9203d66cd13b0,f000113/041,INVALID
886,52964e4bbdf9203d66cd13b1,f000113/042,INVALID
887,52964e4bbdf9203d66cd13b2,f000113/043,INVALID
888,52964e4bbdf9203d66cd13b3,f000113/045,INVALID
889,52964e4bbdf9203d66cd13b4,f000021/000,INVALID
890,52964e4bbdf9203d66cd13b5,f000044/001,INVALID
891,52964e4bbdf9203d66cd13b6,f000044/002,INVALID
892,52964e4bbdf9203d66cd13b7,f000058/000,INVALID
893,52964e4bbdf9203d66cd13b8,f000063/011,INVALID
894,52964e4bbdf9203d66cd13b9,f000085/001,INVALID
895,52964e4bbdf9203d66cd13ba,f000085/002,INVALID
896,52964e4bbdf9203d66cd13bb,f000085/003,INVALID
897,52964e4bbdf9203d66cd13bc,f000085/004,INVALID
898,52964e4bbdf9203d66cd13bd,f000085/005,INVALID
899,52964e4bbdf9203d66cd13be,f000085/006,INVALID
900,52964e4bbdf9203d66cd13bf,f000085/007,INVALID
901,52964e4bbdf9203d66cd13c0,f000085/008,INVALID
902,52964e4bbdf9203d66cd13c1,f000064/001,INVALID
903,52964e4bbdf9203d66cd13c2,f000064/002,INVALID
904,52964e4bbdf9203d66cd13c3,f000064/003,INVALID
905,52964e4bbdf9203d66cd13c4,f000064/004,INVALID
906,52964e4bbdf9203d66cd13c5,f000064/005,INVALID
907,52964e4bbdf9203d66cd13c6,f000064/006,INVALID
908,52964e4bbdf9203d66cd13c7,f000064/007,INVALID
909,52964e4bbdf9203d66cd13c8,f000064/008,INVALID
910,52964e4bbdf9203d66cd13c9,f000064/009,INVALID
911,52964e4bbdf9203d66cd13ca,f000064/010,INVALID
912,52964e4bbdf9203d66cd13cb,f000064/011,INVALID
913,52964e4bbdf9203d66cd13cc,f000064/012,INVALID
914,52964e4bbdf9203d66cd13cd,f000064/013,INVALID
915,52964e4bbdf9203d66cd13ce,f000064/014,INVALID
916,52964e4bbdf9203d66cd13cf,f000064/015,INVALID
917,52964e4bbdf9203d66cd13d0,f000064/016,INVALID
918,52964e4bbdf9203d66cd13d1,f000064/017,INVALID
919,52964e4bbdf9203d66cd13d2,f000127/000,INVALID
920,52964e4bbdf9203d66cd13d3,f000114/000,INVALID
921,52964e4bbdf9203d66cd13d4,f000115/000,INVALID
922,52964e4bbdf9203d66cd13d5,f000116/000,INVALID
923,52964e4bbdf9203d66cd13d6,f000128/000,INVALID
924,52964e4bbdf9203d66cd13d7,f000129/000,INVALID
925,52964e4bbdf9203d66cd13d8,f000130/000,INVALID
926,52964e4bbdf9203d66cd13d9,f000131/000,INVALID
927,52964e4bbdf9203d66cd13da,f000132/000,INVALID
928,52964e4bbdf9203d66cd13db,f000133/000,INVALID
929,52964e4bbdf9203d66cd13dc,f000134/000,INVALID
930,52964e4bbdf9203d66cd13dd,f000135/000,INVALID
931,52964e4bbdf9203d66cd13de,f000136/000,INVALID
932,52964e4bbdf9203d66cd13df,f000137/000,INVALID
933,52964e4bbdf9203d66cd13e0,f000066/005,INVALID
934,52964e4bbdf9203d66cd13e1,f000066/007,INVALID
935,52964e4bbdf9203d66cd13e2,f000138/000,INVALID
936,52964e4bbdf9203d66cd13e3,f000139/000,INVALID
937,52964e4bbdf9203d66cd13e4,f000140/000,INVALID
938,52964e4bbdf9203d66cd13e5,f000141/000,INVALID
939,52964e4bbdf9203d66cd13e6,f000142/000,INVALID
940,52964e4bbdf9203d66cd13e7,f000143/000,INVALID
941,52964e4bbdf9203d66cd13e8,f000144/000,INVALID
942,52964e4bbdf9203d66cd13e9,f000145/000,INVALID
943,52964e4bbdf9203d66cd13ea,f000146/000,INVALID
944,52964e4bbdf9203d66cd13eb,f000147/001,INVALID
945,52964e4bbdf9203d66cd13ec,f000147/002,INVALID
946,52964e4bbdf9203d66cd13ed,f000147/003,INVALID
947,52964e4bbdf9203d66cd13ee,f000147/004,INVALID
948,52964e4bbdf9203d66cd13ef,f000147/005,INVALID
949,52964e4bbdf9203d66cd13f0,f000147/006,INVALID
950,52964e4bbdf9203d66cd13f1,f000147/007,INVALID
951,52964e4bbdf9203d66cd13f2,f000093/001,INVALID
952,52964e4bbdf9203d66cd13f3,f000093/002,INVALID
953,52964e4bbdf9203d66cd13f4,f000093/003,INVALID
954,52964e4bbdf9203d66cd13f5,f000093/004,INVALID
955,52964e4bbdf9203d66cd13f6,f000093/005,INVALID
956,52964e4bbdf9203d66cd13f7,f000093/006,INVALID
957,52964e4bbdf9203d66cd13f8,f000093/007,INVALID
958,52964e4bbdf9203d66cd13f9,f000093/008,INVALID
959,52964e4bbdf9203d66cd13fa,f000093/009,INVALID
960,52964e4bbdf9203d66cd13fb,f000093/010,INVALID
961,52964e4bbdf9203d66cd13fc,f000093/011,INVALID
962,52964e4bbdf9203d66cd13fd,f000093/012,INVALID
963,52964e4bbdf9203d66cd13fe,f000093/013,INVALID
964,52964e4bbdf9203d66cd13ff,f000093/014,INVALID
965,52964e4bbdf9203d66cd1400,f000093/015,INVALID
966,52964e4bbdf9203d66cd1401,f000093/016,INVALID
967,52964e4bbdf9203d66cd1402,f000093/017,INVALID
968,52964e4bbdf9203d66cd1403,f000093/018,INVALID
969,52964e4bbdf9203d66cd1404,f000093/019,INVALID
970,52964e4bbdf9203d66cd1405,f000093/020,INVALID
971,52964e4bbdf9203d66cd1406,f000093/021,INVALID
972,52964e4bbdf9203d66cd1407,f000093/022,INVALID
973,52964e4bbdf9203d66cd1408,f000093/023,INVALID
974,52964e4bbdf9203d66cd1409,f000093/024,INVALID
975,52964e4bbdf9203d66cd140a,f000093/025,INVALID
976,52964e4bbdf9203d66cd140b,f000093/026,INVALID
977,52964e4bbdf9203d66cd140c,f000093/027,INVALID
978,52964e4bbdf9203d66cd140d,f000093/028,INVALID
979,52964e4bbdf9203d66cd140e,f000093/029,INVALID
980,52964e4bbdf9203d66cd140f,f000093/030,INVALID
981,52964e4bbdf9203d66cd1410,f000093/031,INVALID
982,52964e4bbdf9203d66cd1411,f000093/032,INVALID
983,52964e4bbdf9203d66cd1412,f000093/033,INVALID
984,52964e4bbdf9203d66cd1413,f000093/034,INVALID
985,52964e4bbdf9203d66cd1414,f000098/001,INVALID
986,52964e4bbdf9203d66cd1415,f000098/002,INVALID
987,52964e4bbdf9203d66cd1416,f000098/003,INVALID
988,52964e4bbdf9203d66cd1417,f000098/004,INVALID
989,52964e4bbdf9203d66cd1418,f000100/000,INVALID
990,52964e4bbdf9203d66cd1419,f000102/001,INVALID
991,52964e4bbdf9203d66cd141a,f000102/002,INVALID
992,52964e4bbdf9203d66cd141b,f000103/000,INVALID
993,52964e4bbdf9203d66cd141c,f000104/001,INVALID
994,52964e4bbdf9203d66cd141d,f000104/002,INVALID
995,52964e4bbdf9203d66cd141e,f000104/003,INVALID
996,52964e4bbdf9203d66cd141f,f000104/004,INVALID
997,52964e4bbdf9203d66cd1420,f000104/005,INVALID
998,52964e4bbdf9203d66cd1421,f000113/001,INVALID
999,52964e4bbdf9203d66cd1422,f000113/002,INVALID
1000,52964e4bbdf9203d66cd1423,f000113/003,INVALID
1001,52964e4bbdf9203d66cd1424,f000113/004,INVALID
1002,52964e4bbdf9203d66cd1425,f000113/007,INVALID
1003,52964e4bbdf9203d66cd1426,f000113/008,INVALID
1004,52964e4bbdf9203d66cd1427,f000113/009,INVALID
1005,52964e4bbdf9203d66cd1428,f000113/010,INVALID
1006,52964e4bbdf9203d66cd1429,f000113/011,INVALID
1007,52964e4bbdf9203d66cd142a,f000113/012,INVALID
1008,52964e4bbdf9203d66cd1bbf,f000003/001,INVALID
1009,52964e4bbdf9203d66cd1bc0,f000001/000,INVALID
1010,53218397bdf9203d66cc90e2,f000240/001,INVALID
1011,532186aebdf9203d66cc90e5,f000240/002,INVALID
1012,53218726bdf9203d66cc90e6,f000240/003,INVALID
1013,532187f2bdf9203d66cc90e7,f000240/004,INVALID
1014,5321885ebdf9203d66cc90e8,f000240/005,INVALID
1015,53218945bdf9203d66cc90ea,f000240/006,INVALID
1016,53218aebbdf9203d66cc90eb,f000239/001,INVALID
1017,53218d24bdf9203d66cc90ec,f000239/002,INVALID
1018,53219158bdf9203d66cc90ed,f000239/003,INVALID
1019,532191abbdf9203d66cc90ee,f000239/004,INVALID
1020,5321935ebdf9203d66cc90ef,f000241/001,INVALID
1021,532193e4bdf9203d66cc90f0,f000241/002,INVALID
1022,532859ebbdf9203d66cc90f5,f000111/070,INVALID
1023,55f7f885bdf9203d66cc9f53,,MISSING
1024,56012ee8bdf9203d66cc9f55,,MISSING
1025,56013053bdf9203d66cc9f56,,MISSING
1026,5601329fbdf9203d66cc9f57,,MISSING
1027,56013661bdf9203d66cc9f59,,MISSING
1028,560137a2bdf9203d66cc9f5a,,MISSING
1029,560138fbbdf9203d66cc9f5b,,MISSING
1030,56013bebbdf9203d66cc9f5c,,MISSING
1031,56013d4dbdf9203d66cc9f5d,,MISSING
1032,56013e71bdf9203d66cc9f5e,,MISSING
1033,56013f16bdf9203d66cc9f5f,,MISSING
1034,56014040bdf9203d66cc9f60,,MISSING
1035,560bc134bdf9203d66cc9fa2,,MISSING
1036,56d3e30ebdf9203d66cca199,mihkel testib,INVALID
1037,57513096bdf9203d66cca3a1,,MISSING
1038,57515193bdf9203d66cca3ab,,MISSING
1039,575155d1bdf9203d66cca3ac,,MISSING
1040,58088722bdf9203d66cca4e4,kasutuskogu,INVALID
1041,583fc9a8bdf9203d66cca658,kasutuskogu,INVALID
1042,58a6c22ebdf9203d66cca878,,MISSING
1043,655ddc86bdf9203d66ccb82d,f000049/001,INVALID
1044,655ddd3dbdf9203d66ccb82e,f000049/002,INVALID
1045,655dddffbdf9203d66ccb82f,f000049/003,INVALID
1046,655ddec8bdf9203d66ccb830,f000049/004,INVALID
1047,655ddf36bdf9203d66ccb831,f000049/005,INVALID
1048,655de041bdf9203d66ccb832,f000049/006,INVALID
1049,655de11cbdf9203d66ccb833,f000049/007,INVALID
1050,655de21bbdf9203d66ccb834,f000049/008,INVALID
1051,655de2bcbdf9203d66ccb835,f000049/009,INVALID
1052,655de955bdf9203d66ccb836,f000049/010,INVALID
1053,655de9b2bdf9203d66ccb837,f000049/011,INVALID
1054,655dea1cbdf9203d66ccb838,f000049/012,INVALID
1055,655deafabdf9203d66ccb839,f000049/013,INVALID
1056,655deeb8bdf9203d66ccb83a,f000049/014,INVALID
1057,655def33bdf9203d66ccb83b,f000049/015,INVALID
1058,655defa8bdf9203d66ccb83c,f000049/016,INVALID
1059,655df018bdf9203d66ccb83d,f000049/017,INVALID
1060,655df0a1bdf9203d66ccb83e,f000049/018,INVALID
1061,655df121bdf9203d66ccb83f,f000049/019,INVALID
1062,655df1b1bdf9203d66ccb840,f000049/020,INVALID
1063,655df27fbdf9203d66ccb841,f000049/021,INVALID
1064,65a4f5aebdf9203d66ccb897,022247//000,INVALID
